Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,290.239990,290.350006,289.079987,289.970001,276.903595,49596700
2019-04-16,290.950012,291.010010,289.500000,290.160004,277.085052,52153200
2019-04-17,291.399994,291.429993,288.989990,289.450012,276.407043,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,276.951355,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,277.190063,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,279.682495,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,279.061768,50392900
2019-04-25,292.119995,292.779999,290.730011,292.049988,278.889832,57770900
2019-04-26,292.100006,293.489990,291.239990,293.410004,280.188568,50916400
2019-04-29,293.510010,294.450012,293.410004,293.869995,280.627899,57197700
2019-04-30,293.489990,294.339996,291.920013,294.019989,280.771027,81111700
2019-05-01,294.720001,294.950012,291.799988,291.809998,278.660675,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,278.059052,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,280.780609,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,279.625183,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,274.955505,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,274.573547,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,273.742737,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,275.117828,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,268.204071,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,270.629669,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,272.214813,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,274.735931,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,272.959717,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,271.154877,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,273.599487,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,272.759216,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,269.426422,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,270.037628,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,267.526062,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,265.730835,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,266.456604,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,262.865997,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,262.197571,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,267.888977,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,270.209412,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,271.966522,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,274.688141,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,275.948639,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,275.881805,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,275.394836,47096300
2019-06-13,289.399994,289.980011,288.619995,289.579987,276.531189,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,276.225586,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,276.330627,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,279.224060,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,279.854370,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,282.528137,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,282.117523,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,281.772034,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,279.008423,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,278.730164,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,279.718536,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,281.157867,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,283.710358,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,284.449249,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,286.723511,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,286.397247,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,284.823517,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,285.178558,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,286.541138,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,287.212860,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,288.498749,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,288.594635,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,287.663940,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,285.706329,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,286.752289,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,285.159363,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,285.859863,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,287.903717,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,289.256805,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,287.874969,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,289.803741,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,289.275970,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,288.565857,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,285.408844,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,282.923553,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,280.793213,116749700
2019-08-05,288.089996,288.209991,281.720001,283.820007,272.348938,178745400
2019-08-06,285.910004,288.040009,284.279999,287.799988,276.168030,120711700
2019-08-07,284.399994,288.820007,282.040009,287.970001,276.331207,140572300
2019-08-08,289.619995,293.619995,289.010010,293.619995,281.752808,87713900
2019-08-09,292.579987,293.239990,289.649994,291.619995,279.833679,93730000
2019-08-12,289.959991,291.609985,287.019989,288.070007,276.427155,65527600
2019-08-13,287.739990,294.149994,287.359985,292.549988,280.726105,94299800
2019-08-14,288.070007,288.739990,283.760010,283.899994,272.425690,135622100
2019-08-15,284.880005,285.640015,282.390015,284.649994,273.145325,99556600
2019-08-16,286.480011,289.329987,284.709991,288.850006,277.175598,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,280.514954,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,278.365448,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,280.630157,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,280.543762,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,273.337280,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,276.359985,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,275.275696,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,277.214020,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,280.754883,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,280.630157,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,278.989227,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,282.155853,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,285.783081,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,286.003784,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,286.147705,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,286.080597,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,288.114838,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,289.112854,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,288.920929,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,288.028534,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,288.757813,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,288.930511,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,288.911255,76560500
