Date,Open,High,Low,Close,Adj Close,Volume
2020-08-30,92.811493,96.293449,92.807358,96.148193,96.148193,113688927
2020-08-31,96.214012,96.556709,93.334763,93.347473,93.347473,104051391
2020-09-01,93.351013,98.624413,92.128342,97.135849,97.135849,128552757
2020-09-02,97.127617,97.321411,88.482353,91.081741,91.081741,132175687
2020-09-03,91.081741,91.339775,77.611168,77.981133,77.981133,140380810
2020-09-04,77.835579,83.559219,77.110657,82.348129,82.348129,149075409
2020-09-05,82.537422,83.370392,74.667778,77.705078,77.705078,259444708
2020-09-06,77.705078,81.056259,75.421326,80.332649,80.332649,215200059
2020-09-07,80.235077,82.759682,77.043709,82.530540,82.530540,243693290
2020-09-08,82.511192,84.682846,79.097252,83.902222,83.902222,294622244
2020-09-09,83.885254,85.898590,82.373299,84.380806,84.380806,192100834
2020-09-10,84.417030,89.413109,83.245079,83.462090,83.462090,26710283019
2020-09-11,83.462090,89.016403,79.677460,88.388794,88.388794,20874120674
2020-09-12,88.188644,90.010834,83.060883,86.505547,86.505547,209387764
2020-09-13,86.505547,90.851784,83.330307,89.504234,89.504234,28959121742
2020-09-14,89.002014,93.184601,82.579720,92.651360,92.651360,524965378
2020-09-15,92.969902,94.599495,87.591850,91.123253,91.123253,532663423
2020-09-16,90.943932,95.626038,86.557213,86.605865,86.605865,502022873
2020-09-17,87.534775,93.992111,86.128632,92.426918,92.426918,487697605
2020-09-18,92.426918,97.301163,89.781914,92.299278,92.299278,435978522
2020-09-19,91.938988,96.638680,88.704559,95.738861,95.738861,485295626
2020-09-20,96.288139,96.669250,89.473511,93.361771,93.361771,493090147
2020-09-21,93.219917,95.604248,85.185638,88.952469,88.952469,478896181
2020-09-22,88.871429,94.784454,85.620667,92.954674,92.954674,407803150
2020-09-23,92.529953,94.031021,87.194710,87.467812,87.467812,391456471
2020-09-24,87.413544,91.879951,87.122162,91.793953,91.793953,415313750
2020-09-25,91.717705,93.786133,90.477676,92.752647,92.752647,424972428
2020-09-26,92.869347,95.253365,92.396362,94.652954,94.652954,372311694
2020-09-27,94.543777,99.619179,93.612602,97.181854,97.181854,509313971
2020-09-28,97.160324,98.556313,94.988953,95.126846,95.126846,457660052
2020-09-29,95.111191,100.811646,94.512108,100.353928,100.353928,515616519
2020-09-30,100.259613,109.903839,97.857414,108.151291,108.151291,690182931
2020-10-01,108.514671,112.950180,101.705200,102.658134,102.658134,854570165
2020-10-02,103.555664,104.742851,94.127693,101.715714,101.715714,765848018
2020-10-03,101.641479,103.873199,100.894699,103.658508,103.658508,596525983
2020-10-04,103.612137,108.945976,101.524773,105.563141,105.563141,681642870
2020-10-05,105.635666,113.922462,104.481209,112.903252,112.903252,764075575
2020-10-06,112.780357,113.657646,105.531174,106.665993,106.665993,796790445
2020-10-07,106.537682,112.530083,102.519394,109.989029,109.989029,965840606
2020-10-08,110.053413,112.442909,107.574860,110.909935,110.909935,834716514
2020-10-09,111.140190,118.027039,108.602257,116.034676,116.034676,869136720
2020-10-10,116.013817,118.374329,115.438637,115.837479,115.837479,732827430
2020-10-11,115.826927,126.030563,115.470520,125.921875,125.921875,823937833
2020-10-12,125.777916,134.708862,125.111275,129.581436,129.581436,1139231804
2020-10-13,129.227631,130.976425,123.644073,127.777695,127.777695,989515081
2020-10-14,127.839561,133.036789,125.276390,128.701736,128.701736,508090170
2020-10-15,128.490784,132.061111,124.273361,129.831619,129.831619,854391077
2020-10-16,129.918228,130.840683,118.888260,120.188896,120.188896,809567247
2020-10-17,120.286423,121.961662,118.803185,120.038162,120.038162,918445383
2020-10-18,119.945000,123.691093,119.893372,123.626007,123.626007,629206957
2020-10-19,123.686333,128.859543,121.890190,125.404175,125.404175,738334532
2020-10-20,125.288345,126.421829,117.355919,117.945435,117.945435,1043640790
2020-10-21,118.065178,126.010773,116.704338,121.752708,121.752708,1429939004
2020-10-22,121.490150,129.174088,119.446152,127.067749,127.067749,1164629877
2020-10-23,127.535065,127.556824,122.540558,127.296021,127.296021,1019056589
2020-10-24,127.296089,129.726715,125.120865,128.995697,128.995697,905899376
2020-10-25,128.995697,133.711136,127.778908,130.799316,130.799316,945179739
2020-10-26,130.799347,138.796875,129.094589,132.021790,132.021790,1119665840
2020-10-27,132.021790,137.468689,131.244461,133.728088,133.728088,929589775
2020-10-28,133.728088,135.142731,123.431641,126.350365,126.350365,1178567842
2020-10-29,126.350380,128.371201,121.574097,124.282707,124.282707,1214131984
2020-10-30,124.282677,125.104492,117.992790,122.950859,122.950859,1308805667
2020-10-31,122.950851,127.984634,121.276634,126.335068,126.335068,1139362516
2020-11-01,126.335068,127.049133,123.525925,126.555298,126.555298,945308161
2020-11-02,126.555290,128.039063,116.706284,118.734421,118.734421,1256143677
2020-11-03,118.734398,121.372803,116.339401,120.733299,120.733299,1250890307
2020-11-04,120.733330,121.514252,114.232689,115.955841,115.955841,1576064011
2020-11-05,115.955856,120.193794,110.747368,119.812462,119.812462,1192785821
2020-11-06,119.812447,123.870750,116.794380,119.481216,119.481216,1133832829
2020-11-07,119.481216,125.622704,110.205132,111.313484,111.313484,1212524314
2020-11-08,111.313484,120.958847,110.042336,120.334145,120.334145,1075666534
2020-11-09,120.334152,121.980515,114.135246,115.659943,115.659943,930648315
2020-11-10,115.660049,117.877602,114.192085,115.334953,115.334953,886282458
2020-11-11,115.334953,117.966568,113.226738,113.365768,113.365768,953628922
2020-11-12,113.365753,115.085548,110.270500,112.046997,112.046997,1095901980
2020-11-13,112.046989,114.851608,111.770935,114.112709,114.112709,936557125
2020-11-14,114.112709,117.218903,113.329689,116.577446,116.577446,788167676
2020-11-15,116.577446,117.746758,112.949097,114.620941,114.620941,716438616
2020-11-16,114.620949,119.642494,113.545059,117.982460,117.982460,850372672
2020-11-17,119.198914,125.506172,117.823441,125.430389,125.430389,727842488
2020-11-18,125.430321,126.278030,120.020935,123.641983,123.641983,1075626342
2020-11-19,123.641861,123.641861,117.147331,118.385483,118.385483,967438282
2020-11-20,118.385498,123.064133,118.169388,120.944801,120.944801,982683690
2020-11-21,120.944801,129.455399,119.796310,128.067490,128.067490,1190447304
2020-11-22,128.067490,129.508469,119.829956,123.333878,123.333878,1419490754
2020-11-23,123.333878,131.019867,122.468002,129.889008,129.889008,1179302984
2020-11-24,129.900940,142.082077,127.530952,135.200348,135.200348,1676850361
2020-11-25,135.188461,138.442566,125.914696,129.145874,129.145874,1543326329
2020-11-26,129.130661,132.321182,109.002876,119.351158,119.351158,1692582467
2020-11-27,119.377281,122.152855,112.105629,117.313210,117.313210,1120096045
2020-11-28,117.324272,124.585602,114.540878,122.003983,122.003983,888532373
2020-11-29,122.014755,125.875122,119.472748,123.992523,123.992523,990558821
2020-11-30,123.993614,129.743637,121.840027,129.714264,129.714264,960312531
2020-12-01,129.770233,132.276260,121.887245,125.928825,125.928825,867323873
2020-12-02,125.932899,129.133835,124.747314,127.898720,127.898720,952136003
2020-12-03,127.914803,133.789978,126.592278,133.017349,133.017349,886562181
2020-12-04,133.037292,135.700500,126.934570,127.017944,127.017944,938138557
2020-12-05,127.007378,133.500824,124.704468,133.360550,133.360550,780583419
2020-12-06,133.359177,134.796219,128.478394,134.650558,134.650558,912728956
2020-12-07,134.649780,143.742767,134.229279,138.924637,138.924637,1034799193
2020-12-08,138.921951,143.035202,133.185974,135.711990,135.711990,840892038
2020-12-09,135.707916,135.871857,127.584549,132.628235,132.628235,913661145
2020-12-10,132.622147,134.995605,129.684097,133.896027,133.896027,542981597
2020-12-11,133.901840,141.624237,129.952805,141.556137,141.556137,621798045
2020-12-12,141.552902,149.446213,141.535019,146.723129,146.723129,872906517
2020-12-13,146.734192,152.189041,143.907593,151.909927,151.909927,812781072
2020-12-14,151.913528,157.382782,151.159790,152.683167,152.683167,924928957
2020-12-15,152.679550,155.511581,150.861130,150.995682,150.995682,835723672
2020-12-16,150.988266,158.846924,147.752396,158.704590,158.704590,1165978079
2020-12-17,158.714203,163.154495,155.018875,160.220963,160.220963,1520827020
2020-12-18,160.209122,160.252106,153.282867,154.821121,154.821121,1198875248
2020-12-19,154.807663,158.162994,153.987930,155.017532,155.017532,1058413017
2020-12-20,155.010193,156.723419,151.435181,152.500015,152.500015,1179117992
2020-12-21,152.502258,153.444183,143.191391,146.271591,146.271591,871086463
2020-12-22,146.251495,157.488800,143.911545,156.173126,156.173126,1085861192
2020-12-23,156.180023,168.794479,148.903748,150.897614,150.897614,1651914827
2020-12-24,150.915100,158.403931,146.912308,156.756287,156.756287,1214238106
2020-12-25,156.760269,160.954681,152.758423,159.268906,159.268906,1140842321
2020-12-26,159.268600,167.953979,159.237656,167.939651,167.939651,1298457222
2020-12-27,167.961792,170.609299,156.574966,157.258270,157.258270,1265534848
2020-12-28,157.266922,168.108475,156.761459,166.487076,166.487076,1460056395
2020-12-29,166.488419,167.027252,155.005905,161.393219,161.393219,1308264776
2020-12-30,161.384384,163.924271,157.683929,159.372498,159.372498,1358681218
2020-12-31,159.367523,161.265640,155.770569,156.572311,156.572311,1095354071
2021-01-01,156.570175,169.142136,131.389008,136.045868,136.045868,1946205729
2021-01-02,136.053528,145.184494,129.235489,143.117218,143.117218,1794461266
2021-01-03,143.154175,144.726974,132.161484,138.064423,138.064423,1234835529
2021-01-04,138.130280,143.892899,129.685562,133.602768,133.602768,1098283687
2021-01-05,133.614655,139.579651,129.675537,136.825089,136.825089,1316221597
2021-01-06,136.828476,142.428131,132.892242,142.323288,142.323288,1127011232
2021-01-07,142.344498,152.838028,139.959503,143.103699,143.103699,1621898149
2021-01-08,143.075058,150.185287,136.045715,142.529877,142.529877,1385625368
2021-01-09,142.529648,148.925095,139.308823,147.565170,147.565170,1324637229
2021-01-10,147.569016,189.278656,147.569016,185.137985,185.137985,2265991619
2021-01-11,185.140594,185.140594,143.451920,158.580917,158.580917,2721315081
2021-01-12,158.470245,173.463837,154.969315,157.777557,157.777557,1801964025
2021-01-13,157.786926,172.820435,152.763046,171.802261,171.802261,1454995575
2021-01-14,171.762848,171.762848,160.973740,163.113297,163.113297,1882208443
2021-01-15,163.133469,167.531357,148.731384,157.382370,157.382370,1453280078
2021-01-16,157.380417,161.985580,153.559387,155.941528,155.941528,1055855028
2021-01-17,155.933716,164.055374,150.574814,159.582825,159.582825,1232527498
2021-01-18,159.580597,160.887451,150.866882,156.956863,156.956863,1245369745
2021-01-19,156.988998,165.258560,152.819916,157.543640,157.543640,1413206282
2021-01-20,157.503510,160.794739,146.362411,153.026215,153.026215,1186398868
2021-01-21,153.028137,153.028137,128.982544,130.189377,130.189377,1459459068
2021-01-22,130.192657,140.042542,122.948891,135.702042,135.702042,1457964054
2021-01-23,135.666840,141.081970,133.899292,138.206314,138.206314,1212584945
2021-01-24,138.204880,142.244492,134.204010,137.470474,137.470474,1287049711
2021-01-25,137.468811,144.830307,136.985962,137.197205,137.197205,981919977
2021-01-26,137.194626,140.569641,133.800842,138.113205,138.113205,984356371
2021-01-27,138.105972,138.105972,125.431099,126.015762,126.015762,936623910
2021-01-28,126.013107,139.765335,124.123863,136.006775,136.006775,1094419239
2021-01-29,138.135498,150.008759,132.669220,140.465393,140.465393,875293617
2021-01-30,140.453293,142.101791,136.460724,139.474197,139.474197,1034542155
2021-01-31,139.474060,140.592270,132.607758,138.060699,138.060699,975323838
2021-02-01,138.052551,146.207611,135.784363,143.735001,143.735001,988331548
2021-02-02,143.711121,152.078384,142.410156,151.547272,151.547272,1143502712
2021-02-03,151.543198,155.312134,151.266724,154.966400,154.966400,1008948639
2021-02-04,154.968491,155.511032,147.990784,148.586182,148.586182,990560200
2021-02-05,148.578140,155.306885,147.787003,155.276367,155.276367,1021414058
2021-02-06,155.265518,158.189270,152.358749,152.594254,152.594254,852533093
2021-02-07,152.583649,156.224533,147.771179,150.741226,150.741226,804302298
2021-02-08,150.719269,163.334137,147.624237,162.745438,162.745438,933249680
2021-02-09,162.768967,172.178726,159.378876,169.631531,169.631531,1266909007
2021-02-10,169.634323,182.142303,166.106262,175.717590,175.717590,1353006269
2021-02-11,175.699829,191.163498,171.150894,190.376587,190.376587,1371489332
2021-02-12,190.339722,214.995789,190.339722,201.410675,201.410675,1922969024
2021-02-13,201.378540,254.201355,200.072983,240.558792,240.558792,2507166376
2021-02-14,240.407089,242.524231,223.933243,230.699631,230.699631,1882616238
2021-02-15,230.633102,233.779785,203.365494,227.512497,227.512497,2055578928
2021-02-16,227.419189,232.460861,211.429810,221.281082,221.281082,1907158941
2021-02-17,221.255722,273.033813,221.255722,270.995728,270.995728,2434163823
2021-02-18,271.045868,275.486786,252.596466,262.190247,262.190247,897054224
2021-02-19,262.178253,283.675659,254.196793,283.481354,283.481354,992126854
2021-02-20,283.526642,288.237244,246.755783,256.042847,256.042847,991879040
2021-02-21,255.951401,260.237488,244.239670,247.650024,247.650024,858148416
2021-02-22,247.643188,247.755539,194.108643,225.026642,225.026642,999802849
2021-02-23,224.992722,225.015457,171.288986,219.531052,219.531052,1161680698
2021-02-24,219.575958,224.976028,198.768036,205.749130,205.749130,861035404
2021-02-25,205.743362,218.282974,197.548111,197.548111,197.548111,628245394
2021-02-26,197.732346,217.347076,194.115860,204.104492,204.104492,750516133
2021-02-27,204.158966,222.826736,204.158966,209.310806,209.310806,680010896
2021-02-28,209.284515,226.267975,199.845718,217.989517,217.989517,887720265
2021-03-01,218.029205,230.478928,210.813187,230.225464,230.225464,646909763
2021-03-02,230.257202,232.478653,211.798920,220.955414,220.955414,638715293
2021-03-03,220.948135,228.964279,216.467728,219.825439,219.825439,693978910
2021-03-04,219.782135,223.714737,210.372559,217.373276,217.373276,703916059
2021-03-05,217.350159,217.350159,203.452667,206.363907,206.363907,606923264
2021-03-06,206.349228,208.198471,198.503098,204.832031,204.832031,631648717
2021-03-07,204.833633,210.015457,202.696594,208.657867,208.657867,553596151
2021-03-08,208.658005,221.083893,204.301010,221.007187,221.007187,670914775
2021-03-09,221.011856,228.920105,218.509903,225.254883,225.254883,580254645
2021-03-10,225.246979,227.428619,215.579926,220.662643,220.662643,581568999
2021-03-11,220.616760,226.033646,213.319687,221.274033,221.274033,493136434
2021-03-12,221.283844,225.740372,216.916641,223.363907,223.363907,494597092
2021-03-13,223.376099,238.558533,218.389282,238.465256,238.465256,571389163
2021-03-14,238.475983,240.555588,229.392883,233.178284,233.178284,610191652
2021-03-15,233.103424,237.786606,215.946198,222.285629,222.285629,700492723
2021-03-16,222.259979,229.947891,213.044296,229.437119,229.437119,537410059
2021-03-17,229.483246,240.046890,226.709579,236.022568,236.022568,554826263
2021-03-18,235.973129,240.952118,225.152039,231.329437,231.329437,495146902
2021-03-19,231.289627,238.827362,225.835648,232.817490,232.817490,462247967
2021-03-20,232.759705,242.452744,228.377106,235.626602,235.626602,452804822
2021-03-21,235.567795,238.709702,224.069885,233.209991,233.209991,534299989
2021-03-22,233.226181,238.204895,218.440079,219.790131,219.790131,555009867
2021-03-23,219.772141,226.617508,211.616516,218.820099,218.820099,626403251
2021-03-24,218.787704,230.641312,209.672729,211.705704,211.705704,633189682
2021-03-25,211.685455,221.453827,207.606735,213.789917,213.789917,530304578
2021-03-26,213.765045,229.257553,213.445435,222.507614,222.507614,418168581
2021-03-27,222.535660,226.591797,212.046143,224.508591,224.508591,437526797
2021-03-28,224.482513,234.045090,214.867752,233.973663,233.973663,561911793
2021-03-29,233.965881,243.920670,229.843521,234.805099,234.805099,537098413
2021-03-30,234.781036,250.184723,233.420792,245.470764,245.470764,530500223
2021-03-31,245.499344,262.696259,240.986359,246.150543,246.150543,860549600
2021-04-01,246.027786,258.696838,242.781189,252.495819,252.495819,614730542
2021-04-02,252.444046,263.585510,250.862869,260.850830,260.850830,632524815
2021-04-03,260.855255,269.823242,252.578796,260.888367,260.888367,528312209
2021-04-04,260.795074,272.899750,247.760330,261.990326,261.990326,602319017
2021-04-05,261.301819,271.322388,258.169800,263.922668,263.922668,488580114
2021-04-06,264.400604,277.299835,260.649048,271.043091,271.043091,575073239
2021-04-07,271.025635,280.197083,253.583130,257.742859,257.742859,737672836
2021-04-08,257.893768,272.048248,251.757355,269.996246,269.996246,540134380
2021-04-09,270.018951,290.174042,266.970306,273.837555,273.837555,554909467
2021-04-10,273.626678,298.816956,273.626678,292.865692,292.865692,657263547
2021-04-11,292.073029,329.863525,291.961426,327.317261,327.317261,747027382
2021-04-12,329.245148,344.514038,315.539063,315.539063,315.539063,855161646
2021-04-13,314.515900,331.227142,307.350616,327.217651,327.217651,690349553
2021-04-14,327.158020,331.571564,309.530365,321.660065,321.660065,591323578
2021-04-15,321.133789,348.610657,319.261993,344.244476,344.244476,650241197
2021-04-16,344.621002,347.758850,314.860077,341.740356,341.740356,737981251
2021-04-17,341.569061,378.572174,341.569061,367.498627,367.498627,888937212
2021-04-18,367.769897,379.727570,292.784149,337.785828,337.785828,1064304406
2021-04-19,338.248260,365.653839,307.654846,355.632904,355.632904,1052097012
2021-04-20,356.906952,413.557434,328.721863,401.207886,401.207886,1801691135
2021-04-21,404.193665,424.875122,374.654541,379.780975,379.780975,1359514795
2021-04-22,376.541962,390.450500,345.037598,348.039978,348.039978,866564263
2021-04-23,347.338562,354.883423,302.026764,354.883423,354.883423,1057183278
2021-04-24,354.631989,396.004395,339.058105,380.513855,380.513855,808797431
2021-04-25,381.556915,403.882507,335.882629,355.370605,355.370605,725353196
2021-04-26,355.677673,402.562286,343.823090,402.409576,402.409576,717950425
2021-04-27,405.360565,412.395630,385.260468,402.765930,402.765930,602102807
2021-04-28,402.661774,439.622253,400.201385,414.480499,414.480499,916274319
2021-04-29,413.800659,424.997864,399.705444,407.360107,407.360107,576292236
2021-04-30,407.329620,422.835022,403.345947,421.890839,421.890839,562822279
2021-05-01,421.391296,433.612183,415.777039,426.279114,426.279114,549094538
2021-05-02,425.981171,426.661346,400.803223,405.129242,405.129242,411111121
2021-05-03,404.497284,425.918091,401.727173,411.840698,411.840698,528755188
2021-05-04,411.564056,411.890350,379.065369,380.206482,380.206482,593924461
